arr_size,avg_partition_size
67900,32457.199219
68000,32502.300781
68100,32507.900391
68200,32502.699219
68300,32641.599609
68400,32621.800781
68500,32719.000000
68600,32702.099609
68700,32768.199219
68800,32882.000000
68900,32941.000000
69000,32946.699219
69100,33006.898438
69200,33038.500000
69300,33059.300781
69400,33147.500000
69500,33189.601562
69600,33193.101562
69700,33251.101562
69800,33352.699219
69900,33356.699219
70000,33298.398438
70100,33477.300781
70200,33484.101562
70300,33548.601562
70400,33644.699219
70500,33655.898438
70600,33694.699219
70700,33788.000000
70800,33787.898438
70900,33856.300781
71000,33865.000000
71100,33919.398438
71200,34048.300781
71300,34020.699219
71400,34087.300781
71500,34122.898438
71600,34172.101562
71700,34200.101562
71800,34203.300781
71900,34353.898438
72000,34440.199219
72100,34456.101562
72200,34527.398438
72300,34537.898438
72400,34516.800781
72500,34619.898438
72600,34803.199219
72700,34663.199219
72800,34692.500000
72900,34833.000000
73000,34880.000000
73100,34866.300781
73200,34933.300781
73300,35025.101562
73400,35011.000000
73500,35145.199219
73600,35111.000000
73700,35107.000000
73800,35192.898438
73900,35274.300781
74000,35344.300781
74100,35434.898438
74200,35397.300781
74300,35455.601562
74400,35545.898438
74500,35558.300781
74600,35600.898438
74700,35662.500000
74800,35700.000000
74900,35783.601562
75000,35672.300781
75100,35858.199219
75200,35784.300781
75300,35988.601562
75400,35932.800781
75500,36078.300781
75600,36060.000000
75700,36079.000000
75800,36213.500000
75900,36190.500000
76000,36249.101562
76100,36369.300781
76200,36378.500000
76300,36389.898438
76400,36462.898438
76500,36439.500000
76600,36601.398438
76700,36586.898438
76800,36674.898438
76900,36635.800781
77000,36762.000000
77100,36807.199219
77200,36851.500000
77300,36901.300781
77400,36957.800781
77500,36968.898438
77600,37108.000000
77700,37072.898438
77800,37161.398438
77900,37174.601562
78000,37168.300781
78100,37289.398438
78200,37363.699219
78300,37368.000000
78400,37361.199219
78500,37467.500000
78600,37521.398438
78700,37480.898438
78800,37640.398438
78900,37606.000000
79000,37648.800781
79100,37688.800781
79200,37743.898438
79300,37838.500000
79400,37867.699219
79500,37880.300781
79600,37988.101562
79700,38012.000000
79800,38008.500000
79900,38172.500000
80000,38107.101562
80100,38227.500000
80200,38293.601562
80300,38303.601562
80400,38409.898438
80500,38374.199219
80600,38464.800781
80700,38583.601562
80800,38552.800781
80900,38583.800781
81000,38655.601562
81100,38679.300781
81200,38761.000000
81300,38826.000000
81400,38763.699219
81500,38812.500000
81600,38912.398438
81700,38945.398438
81800,39043.699219
81900,39085.500000
82000,39085.199219
82100,39149.398438
82200,39211.898438
82300,39249.199219
82400,39410.898438
82500,39337.199219
82600,39516.500000
82700,39477.199219
82800,39500.898438
